market,date_kst,open,high,low,close,volume,value,date_id
KRW-BTC,2023-06-29,40017000.0,41048000.0,39997000.0,40583000.0,3490.48826462,141777245742.64273,909
KRW-BTC,2023-06-30,40583000.0,41569000.0,39500000.0,40547000.0,8585.54386205,348868924510.84,910
KRW-BTC,2023-07-01,40547000.0,40877000.0,40391000.0,40691000.0,2709.93708765,110148710237.66788,911
KRW-BTC,2023-07-02,40712000.0,40875000.0,40250000.0,40652000.0,2235.26869848,90738583549.27074,912
KRW-BTC,2023-07-03,40652000.0,41377000.0,40470000.0,41200000.0,3276.85791261,133826565121.02437,913
KRW-BTC,2023-07-04,41200000.0,41388000.0,40540000.0,40610000.0,3230.33213385,132297295113.12662,914
KRW-BTC,2023-07-05,40610000.0,40775000.0,39801000.0,40385000.0,3595.75188599,144846374468.03064,915
KRW-BTC,2023-07-06,40385000.0,41500000.0,39838000.0,39860000.0,5759.5913,233754843596.7873,916
KRW-BTC,2023-07-07,39864000.0,40330000.0,39676000.0,40240000.0,2687.61579838,107607256181.22308,917
KRW-BTC,2023-07-08,40241000.0,40253000.0,39920000.0,40153000.0,1299.84963736,52108582785.83458,918
KRW-BTC,2023-07-09,40154000.0,40302000.0,39770000.0,39832000.0,1485.27012622,59452578236.03948,919
KRW-BTC,2023-07-10,39839000.0,40784000.0,39666000.0,40050000.0,2829.62290954,113228698197.86945,920
KRW-BTC,2023-07-11,40060000.0,40387000.0,39946000.0,40117000.0,2541.05729369,101896200770.3168,921
KRW-BTC,2023-07-12,40117000.0,40600000.0,39751000.0,39804000.0,3241.64008104,130054585570.22446,922
KRW-BTC,2023-07-13,39803000.0,40456000.0,39356000.0,40112000.0,7976.01139394,317548198923.17755,923
KRW-BTC,2023-07-14,40101000.0,40220000.0,38710000.0,39092000.0,5755.46123676,228310926497.62164,924
KRW-BTC,2023-07-15,39092000.0,39144000.0,38786000.0,38889000.0,2903.65801258,112933801553.45763,925
KRW-BTC,2023-07-16,38889000.0,39153000.0,38687000.0,38933000.0,2022.77368422,78716573652.74442,926
KRW-BTC,2023-07-17,38946000.0,39022000.0,38350000.0,38742000.0,2582.39550489,100199595903.6282,927
KRW-BTC,2023-07-18,38761000.0,38828000.0,38098000.0,38401000.0,2601.55598996,99975576153.02892,928
KRW-BTC,2023-07-19,38402000.0,38850000.0,38300000.0,38323000.0,2432.74678152,93724792757.93306,929
KRW-BTC,2023-07-20,38322000.0,39100000.0,38316000.0,38567000.0,3246.54052293,125556811845.36774,930
KRW-BTC,2023-07-21,38567000.0,38908000.0,38530000.0,38829000.0,2103.13941171,81362364429.71587,931
KRW-BTC,2023-07-22,38838000.0,38934000.0,38600000.0,38776000.0,1447.07839081,56067219916.97034,932
KRW-BTC,2023-07-23,38759000.0,39220000.0,38625000.0,38945000.0,2211.14927257,85916107563.91911,933
KRW-BTC,2023-07-24,38944000.0,39019000.0,37700000.0,37892000.0,4398.31412006,168113088113.97552,934
KRW-BTC,2023-07-25,37892000.0,38116000.0,37626000.0,37910000.0,2433.9221882,92057859896.4893,935
KRW-BTC,2023-07-26,37910000.0,38300000.0,37700000.0,37918000.0,2477.2628933,93970927659.78053,936
KRW-BTC,2023-07-27,37918000.0,38299000.0,37841000.0,37874000.0,3271.72655723,124634073119.6236,937
KRW-BTC,2023-07-28,37877000.0,38200000.0,37704000.0,37932000.0,2964.5947422,112303667484.57085,938
KRW-BTC,2023-07-29,37932000.0,38052000.0,37879000.0,37901000.0,1180.6781332,44801815216.40174,939
KRW-BTC,2023-07-30,37901000.0,38150000.0,37762000.0,37850000.0,2378.17661892,90157027232.44344,940
KRW-BTC,2023-07-31,37850000.0,38139000.0,37805000.0,37929000.0,2383.01012579,90563421409.07397,941
KRW-BTC,2023-08-01,37928000.0,38684000.0,37510000.0,38642000.0,3035.90069302,114970531784.87755,942
KRW-BTC,2023-08-02,38642000.0,39131000.0,38142000.0,38358000.0,3344.79997698,129357299336.96814,943
KRW-BTC,2023-08-03,38358000.0,38800000.0,38215000.0,38436000.0,2032.73569956,78153136649.66298,944
KRW-BTC,2023-08-04,38436000.0,38715000.0,38250000.0,38492000.0,2256.9466739,87010045473.68465,945
KRW-BTC,2023-08-05,38493000.0,38590000.0,38341000.0,38474000.0,2113.69677535,81362884396.19951,946
KRW-BTC,2023-08-06,38476000.0,38788000.0,38432000.0,38605000.0,3520.86968381,135926148864.27599,947
KRW-BTC,2023-08-07,38605000.0,38809000.0,38081000.0,38622000.0,7095.41631462,273159821065.1873,948
KRW-BTC,2023-08-08,38622000.0,39580000.0,38570000.0,39437000.0,3956.68315457,154368199197.16907,949
KRW-BTC,2023-08-09,39437000.0,39850000.0,39076000.0,39209000.0,3299.56867529,130305101311.4717,950
KRW-BTC,2023-08-10,39209000.0,39397000.0,39010000.0,39119000.0,2713.94553163,106358893196.19308,951
KRW-BTC,2023-08-11,39119000.0,39410000.0,39050000.0,39233000.0,1877.91210358,73582617604.95915,952
KRW-BTC,2023-08-12,39233000.0,39316000.0,39099000.0,39283000.0,1450.6799782,56930932272.25706,953
KRW-BTC,2023-08-13,39283000.0,39330000.0,39101000.0,39118000.0,1323.87308566,51963334856.391,954
KRW-BTC,2023-08-14,39118000.0,39640000.0,38895000.0,39288000.0,2247.99874816,88257787754.31268,955
KRW-BTC,2023-08-15,39288000.0,39668000.0,39275000.0,39404000.0,3383.23584164,133573144631.2606,956
KRW-BTC,2023-08-16,39404000.0,39600000.0,39001000.0,39001000.0,4144.93132559,163196719583.01895,957
KRW-BTC,2023-08-17,39001000.0,39092000.0,36261000.0,36588000.0,9224.23479462,347989303093.6362,958
KRW-BTC,2023-08-18,36588000.0,36848000.0,35384000.0,35890000.0,9256.75234641,334394799822.6389,959
KRW-BTC,2023-08-19,35899000.0,36240000.0,35587000.0,36056000.0,2670.31605801,95846647159.2314,960
KRW-BTC,2023-08-20,36071000.0,36225000.0,35754000.0,35949000.0,1654.93693763,59546393015.75887,961
KRW-BTC,2023-08-21,35946000.0,35967000.0,35500000.0,35769000.0,2142.99960623,76516804610.68242,962
KRW-BTC,2023-08-22,35769000.0,35877000.0,35150000.0,35684000.0,2434.37426024,86694305845.75404,963
KRW-BTC,2023-08-23,35686000.0,36350000.0,35320000.0,35941000.0,2242.66645398,80152294407.05554,964
KRW-BTC,2023-08-24,35941000.0,36056000.0,35330000.0,35635000.0,1899.01993705,67798438136.98717,965
KRW-BTC,2023-08-25,35646000.0,35797000.0,35200000.0,35479000.0,2117.11461503,75050156287.15959,966
KRW-BTC,2023-08-26,35479000.0,35564000.0,35385000.0,35398000.0,672.27237906,23834379918.87522,967
KRW-BTC,2023-08-27,35400000.0,35553000.0,35374000.0,35402000.0,845.25346452,29946645612.68123,968
KRW-BTC,2023-08-28,35400000.0,35544000.0,35050000.0,35335000.0,1815.49057785,64012919015.38614,969
KRW-BTC,2023-08-29,35335000.0,37932000.0,35138000.0,37445000.0,6996.57927831,257110367873.9615,970
KRW-BTC,2023-08-30,37441000.0,37568000.0,36760000.0,37109000.0,4503.91825355,167176652726.2221,971
KRW-BTC,2023-08-31,37110000.0,37500000.0,35400000.0,35502000.0,5086.6186881,186018323204.28284,972
KRW-BTC,2023-09-01,35502000.0,35695000.0,35000000.0,35350000.0,5520.94616028,195425846296.82272,973
KRW-BTC,2023-09-02,35350000.0,35570000.0,35006000.0,35204000.0,6333.54306521,223346529895.45364,974
KRW-BTC,2023-09-03,35204000.0,35444000.0,35105000.0,35308000.0,2810.79936801,99038833087.72752,975
KRW-BTC,2023-09-04,35312000.0,35350000.0,34863000.0,35011000.0,3280.50767726,115260695491.68639,976
KRW-BTC,2023-09-05,35035000.0,35207000.0,34791000.0,35056000.0,3025.89362339,105913788655.05017,977
KRW-BTC,2023-09-06,35054000.0,35310000.0,34730000.0,35029000.0,2111.49981419,73930132719.30736,978
KRW-BTC,2023-09-07,35025000.0,35864000.0,34903000.0,35615000.0,1985.80007621,70004865290.15189,979
KRW-BTC,2023-09-08,35644000.0,35823000.0,35020000.0,35295000.0,2600.36718222,92224176186.92474,980
KRW-BTC,2023-09-09,35295000.0,35314000.0,35150000.0,35280000.0,1238.27863378,43632447689.66779,981
KRW-BTC,2023-09-10,35280000.0,35450000.0,35030000.0,35196000.0,1767.33268683,62283181152.08193,982
KRW-BTC,2023-09-11,35196000.0,35256000.0,34100000.0,34327000.0,3912.70930088,135719060328.41837,983
KRW-BTC,2023-09-12,34330000.0,35861000.0,34286000.0,35077000.0,4685.11366878,164963399198.21454,984
KRW-BTC,2023-09-13,35076000.0,35749000.0,35000000.0,35497000.0,3451.70002962,122085333753.20032,985
KRW-BTC,2023-09-14,35499000.0,36310000.0,35408000.0,35889000.0,3742.61235483,134018691888.46857,986
KRW-BTC,2023-09-15,35873000.0,36193000.0,35547000.0,35928000.0,3336.88755512,119726592404.3971,987
KRW-BTC,2023-09-16,35907000.0,36051000.0,35800000.0,35938000.0,2192.88512486,78755069542.96677,988
KRW-BTC,2023-09-17,35939000.0,35996000.0,35650000.0,35758000.0,2014.74409253,72102028928.87737,989
KRW-BTC,2023-09-18,35758000.0,36801000.0,35658000.0,36000000.0,3943.4175099,142795320939.77386,990
KRW-BTC,2023-09-19,36000000.0,36820000.0,35750000.0,36500000.0,3097.74850512,112443927907.9183,991
KRW-BTC,2023-09-20,36509000.0,36743000.0,36150000.0,36501000.0,2853.88170307,104079064569.80432,992
KRW-BTC,2023-09-21,36502000.0,36659000.0,35818000.0,36012000.0,3438.83869913,124717307648.65225,993
KRW-BTC,2023-09-22,35989000.0,36129000.0,35900000.0,35952000.0,2075.65459659,74758845753.72214,994
KRW-BTC,2023-09-23,35964000.0,36019000.0,35901000.0,35960000.0,999.55399584,35937760415.94626,995
KRW-BTC,2023-09-24,35951000.0,36100000.0,35500000.0,35534000.0,1635.89364001,58720732365.10599,996
KRW-BTC,2023-09-25,35530000.0,35701000.0,35176000.0,35491000.0,2877.48269704,101819900456.16415,997
KRW-BTC,2023-09-26,35497000.0,35805000.0,35428000.0,35566000.0,2209.87507796,78730861954.60088,998
KRW-BTC,2023-09-27,35566000.0,36485000.0,35560000.0,35982000.0,3281.14651657,118005398840.43835,999
KRW-BTC,2023-09-28,35979000.0,36999000.0,35933000.0,36596000.0,2834.06267564,103097051929.53302,1000
KRW-BTC,2023-09-29,36596000.0,36868000.0,36260000.0,36444000.0,1841.58706365,67355567372.47279,1001
KRW-BTC,2023-09-30,36444000.0,36740000.0,36404000.0,36600000.0,1372.41615254,50218206635.28963,1002
KRW-BTC,2023-10-01,36614000.0,37817000.0,36555000.0,37789000.0,2733.22252426,101274287532.81406,1003
KRW-BTC,2023-10-02,37788000.0,38720000.0,37200000.0,37424000.0,4894.78634431,186313583118.01462,1004
KRW-BTC,2023-10-03,37424000.0,37791000.0,37012000.0,37197000.0,2600.08235706,97326904656.77483,1005
KRW-BTC,2023-10-04,37198000.0,37740000.0,37036000.0,37595000.0,2387.11196686,89233400444.09496,1006
KRW-BTC,2023-10-05,37592000.0,38096000.0,37240000.0,37258000.0,2329.61562457,87537921532.34395,1007
KRW-BTC,2023-10-06,37258000.0,38124000.0,37050000.0,37798000.0,2400.327927,90184643588.37437,1008
KRW-BTC,2023-10-07,37798000.0,37997000.0,37725000.0,37902000.0,1006.0876418,38115140031.55202,1009
KRW-BTC,2023-10-08,37902000.0,38109000.0,37587000.0,37929000.0,1880.64238934,71305648926.66829,1010
KRW-BTC,2023-10-09,37929000.0,38047000.0,37237000.0,37595000.0,3186.87540521,119979036669.32654,1011
KRW-BTC,2023-10-10,37595000.0,37810000.0,37262000.0,37336000.0,2088.59646744,78432728980.09937,1012
KRW-BTC,2023-10-11,37323000.0,37403000.0,36291000.0,36671000.0,3302.24816453,121703714693.16171,1013
KRW-BTC,2023-10-12,36671000.0,36880000.0,36408000.0,36750000.0,1763.26549608,64503382510.69762,1014
KRW-BTC,2023-10-13,36750000.0,37193000.0,36724000.0,36968000.0,1756.99023804,64841512795.1982,1015
KRW-BTC,2023-10-14,36968000.0,37156000.0,36700000.0,36790000.0,1222.06533918,45151269085.55234,1016
KRW-BTC,2023-10-15,36790000.0,37189000.0,36659000.0,37086000.0,1648.56771035,60732500501.17132,1017
KRW-BTC,2023-10-16,37087000.0,40700000.0,37000000.0,38697000.0,9125.6095245,351913585145.2934,1018
KRW-BTC,2023-10-17,38686000.0,38947000.0,38156000.0,38652000.0,3189.76773803,123061894306.7804,1019
KRW-BTC,2023-10-18,38652000.0,39380000.0,38479000.0,38710000.0,2698.75413038,104730562417.98697,1020
KRW-BTC,2023-10-19,38672000.0,39250000.0,38550000.0,39000000.0,4211.27040526,163821734881.29224,1021
KRW-BTC,2023-10-20,39000000.0,40700000.0,38820000.0,40250000.0,6455.83376435,257642978882.06818,1022
KRW-BTC,2023-10-21,40250000.0,40745000.0,39975000.0,40400000.0,2554.62807083,103001454706.26799,1023
KRW-BTC,2023-10-22,40406000.0,40736000.0,40117000.0,40354000.0,2733.23876209,110397968587.46605,1024
KRW-BTC,2023-10-23,40354000.0,45165000.0,40307000.0,44179000.0,11111.91639708,470736919769.6222,1025
KRW-BTC,2023-10-24,44179000.0,47459000.0,43820000.0,45599000.0,17112.17695256,783556734920.041,1026
KRW-BTC,2023-10-25,45593000.0,47355000.0,45556000.0,46484000.0,7593.96895691,352246450482.9208,1027
KRW-BTC,2023-10-26,46485000.0,47093000.0,45631000.0,46141000.0,6702.74205085,310796638877.9707,1028
KRW-BTC,2023-10-27,46140000.0,46205000.0,45450000.0,45980000.0,3075.95792102,141262434266.94745,1029
KRW-BTC,2023-10-28,45980000.0,46780000.0,45955000.0,46314000.0,2191.55682092,101583770481.7882,1030
KRW-BTC,2023-10-29,46316000.0,47028000.0,46285000.0,46825000.0,2408.99526887,112427935158.90607,1031
KRW-BTC,2023-10-30,46825000.0,47215000.0,46417000.0,46732000.0,4138.81726801,193672784728.4677,1032
KRW-BTC,2023-10-31,46734000.0,47050000.0,46302000.0,47030000.0,4120.3851524,192294569663.80377,1033
KRW-BTC,2023-11-01,47030000.0,48165000.0,46720000.0,48079000.0,6327.33174114,299411220288.5296,1034
KRW-BTC,2023-11-02,48100000.0,48661000.0,46732000.0,47516000.0,5972.0703977,285475840328.6736,1035
KRW-BTC,2023-11-03,47524000.0,47524000.0,46203000.0,46676000.0,4936.17064119,230047830133.99362,1036
KRW-BTC,2023-11-04,46675000.0,47246000.0,46473000.0,47050000.0,2806.91856547,131307809038.2666,1037
KRW-BTC,2023-11-05,47052000.0,47500000.0,46670000.0,47056000.0,3392.8399816,159997546547.1882,1038
KRW-BTC,2023-11-06,47056000.0,47197000.0,46471000.0,46781000.0,3504.69710331,164129100581.59018,1039
KRW-BTC,2023-11-07,46781000.0,47696000.0,46300000.0,47301000.0,3939.2516709,184409450823.21826,1040
KRW-BTC,2023-11-08,47301000.0,47900000.0,46927000.0,47458000.0,2949.25778949,139385505114.5386,1041
KRW-BTC,2023-11-09,47457000.0,50278000.0,47401000.0,49400000.0,11141.9610064,546010947959.2891,1042
KRW-BTC,2023-11-10,49400000.0,50215000.0,48759000.0,50030000.0,6043.14362454,299708542656.05597,1043
KRW-BTC,2023-11-11,50030000.0,50100000.0,49230000.0,49629000.0,3533.85638572,175349322990.9461,1044
KRW-BTC,2023-11-12,49629000.0,49929000.0,49141000.0,49418000.0,3274.7534793,161934761242.51166,1045
KRW-BTC,2023-11-13,49418000.0,49803000.0,49000000.0,49154000.0,3616.16847856,178810971819.30255,1046
KRW-BTC,2023-11-14,49151000.0,49633000.0,47524000.0,47969000.0,5902.63410005,288080691020.0241,1047
KRW-BTC,2023-11-15,47969000.0,50552000.0,47018000.0,50457000.0,6306.63752813,306665869019.82623,1048
KRW-BTC,2023-11-16,50463000.0,50652000.0,48115000.0,48868000.0,5432.88965934,269149850359.8781,1049
KRW-BTC,2023-11-17,48878000.0,49501000.0,48552000.0,49390000.0,3480.16145402,170567582593.56808,1050
KRW-BTC,2023-11-18,49390000.0,49507000.0,48862000.0,49165000.0,1849.64117899,90867746691.93956,1051
KRW-BTC,2023-11-19,49190000.0,49999000.0,49000000.0,49800000.0,2013.89896514,99286328889.46626,1052
KRW-BTC,2023-11-20,49800000.0,50305000.0,49283000.0,50170000.0,3173.09186779,158066390992.00266,1053
KRW-BTC,2023-11-21,50170000.0,50389000.0,48510000.0,48510000.0,5154.0749487,255668303594.71704,1054
KRW-BTC,2023-11-22,48521000.0,50499000.0,48391000.0,50042000.0,4203.05718026,207585606679.1641,1055
KRW-BTC,2023-11-23,50050000.0,50253000.0,49500000.0,49929000.0,2375.37097906,118658022255.89616,1056
KRW-BTC,2023-11-24,49936000.0,51323000.0,49888000.0,50601000.0,3684.13103632,186303047671.0546,1057
KRW-BTC,2023-11-25,50606000.0,50802000.0,50307000.0,50533000.0,1735.64159119,87821072936.28871,1058
KRW-BTC,2023-11-26,50533000.0,50610000.0,50019000.0,50210000.0,1931.40729605,97182147445.94131,1059
KRW-BTC,2023-11-27,50210000.0,50446000.0,49500000.0,50275000.0,2967.23413174,148203533801.63138,1060
KRW-BTC,2023-11-28,50274000.0,51095000.0,49550000.0,50576000.0,3070.18580271,154384605619.8331,1061
KRW-BTC,2023-11-29,50576000.0,51250000.0,50419000.0,50720000.0,2831.02552019,143915341326.90656,1062
KRW-BTC,2023-11-30,50720000.0,50963000.0,50445000.0,50586000.0,2773.4807392,140498847764.6817,1063
KRW-BTC,2023-12-01,50601000.0,52000000.0,50500000.0,51709000.0,4022.03933345,206684690132.80362,1064
KRW-BTC,2023-12-02,51710000.0,52833000.0,51645000.0,52603000.0,2689.11690841,139928155615.26788,1065
KRW-BTC,2023-12-03,52615000.0,53864000.0,52531000.0,53700000.0,3551.85450167,188420442100.16516,1066
KRW-BTC,2023-12-04,53761000.0,57337000.0,53690000.0,56920000.0,11395.02751964,634928029492.8329,1067
KRW-BTC,2023-12-05,56922000.0,60769000.0,56000000.0,60227000.0,9996.25271209,580788211507.9005,1068
KRW-BTC,2023-12-06,60230000.0,61312000.0,59572000.0,60314000.0,8840.70990951,533639805638.3533,1069
KRW-BTC,2023-12-07,60295000.0,60958000.0,58555000.0,59250000.0,8318.92475677,496929423027.319,1070
KRW-BTC,2023-12-08,59237000.0,60753000.0,58750000.0,60142000.0,5252.13320218,312888965810.0667,1071
KRW-BTC,2023-12-09,60148000.0,60395000.0,59680000.0,60082000.0,3528.90759303,212176303316.26273,1072
KRW-BTC,2023-12-10,60082000.0,60277000.0,59563000.0,59835000.0,2575.29471124,154503668158.04605,1073
KRW-BTC,2023-12-11,59834000.0,59918000.0,55460000.0,56950000.0,11981.70048829,690921164445.8722,1074
KRW-BTC,2023-12-12,56950000.0,58780000.0,56654000.0,57605000.0,8005.13993037,461428661644.5635,1075
KRW-BTC,2023-12-13,57605000.0,59924000.0,56500000.0,59056000.0,5623.2041578,326097648745.7368,1076
KRW-BTC,2023-12-14,59056000.0,59500000.0,58002000.0,58735000.0,4548.14813078,267479933082.30008,1077
KRW-BTC,2023-12-15,58727000.0,58973000.0,57632000.0,58028000.0,3771.61724969,220131142067.4275,1078
KRW-BTC,2023-12-16,58020000.0,58562000.0,57574000.0,57935000.0,2546.60255462,147866504293.10175,1079
KRW-BTC,2023-12-17,57928000.0,58017000.0,56700000.0,56710000.0,3121.98161119,179292490567.81885,1080
KRW-BTC,2023-12-18,56710000.0,58184000.0,55002000.0,58130000.0,9358.51829274,526899459317.0283,1081
KRW-BTC,2023-12-19,58099000.0,58944000.0,57260000.0,57845000.0,4742.2058516,276210220545.6467,1082
KRW-BTC,2023-12-20,57840000.0,59873000.0,57580000.0,59351000.0,6248.37736262,367164134039.18427,1083
KRW-BTC,2023-12-21,59350000.0,60000000.0,58924000.0,59479000.0,4490.29798433,267069048287.66504,1084
KRW-BTC,2023-12-22,59479000.0,60419000.0,59094000.0,59532000.0,4790.38513967,285751504134.6063,1085
KRW-BTC,2023-12-23,59532000.0,59700000.0,59000000.0,59250000.0,2340.10844959,138939077714.4067,1086
KRW-BTC,2023-12-24,59249000.0,59600000.0,58000000.0,58002000.0,3729.33358016,220016987575.62384,1087
KRW-BTC,2023-12-25,58002000.0,58659000.0,57464000.0,58042000.0,4687.20889184,272132952454.451,1088
KRW-BTC,2023-12-26,58042000.0,58140000.0,56349000.0,57032000.0,4735.23025583,270822789242.3728,1089
KRW-BTC,2023-12-27,57032000.0,58212000.0,56349000.0,57920000.0,3965.8428233,227009564284.49377,1090
KRW-BTC,2023-12-28,57920000.0,58468000.0,56700000.0,56907000.0,3958.81673633,226957310350.44257,1091
KRW-BTC,2023-12-29,56904000.0,57300000.0,56000000.0,56450000.0,4273.27071779,241957208417.80063,1092
KRW-BTC,2023-12-30,56450000.0,57150000.0,56101000.0,56639000.0,2301.72482929,130136720731.60126,1093
KRW-BTC,2023-12-31,56639000.0,57437000.0,56452000.0,57047000.0,2308.38316024,131519480295.09232,1094
KRW-BTC,2024-01-01,57045000.0,58847000.0,57045000.0,58839000.0,3165.32092908,182491217914.30185,1095
KRW-BTC,2024-01-02,58839000.0,60997000.0,58814000.0,60206000.0,8221.19868374,495038780463.7768,1096
KRW-BTC,2024-01-03,60205000.0,60799000.0,54346000.0,58581000.0,16310.30692586,945841183535.2499,1097
KRW-BTC,2024-01-04,58581000.0,60162000.0,57319000.0,59477000.0,6254.53768656,366025648066.8456,1098
KRW-BTC,2024-01-05,59477000.0,59695000.0,57577000.0,59351000.0,4822.3896766,284352418527.13806,1099
KRW-BTC,2024-01-06,59351000.0,59518000.0,58651000.0,59329000.0,2482.6262327,146681858163.83517,1100
KRW-BTC,2024-01-07,59329000.0,59879000.0,58630000.0,59108000.0,3285.09256035,195332894541.23975,1101
KRW-BTC,2024-01-08,59108000.0,63410000.0,57801000.0,63010000.0,11161.48689391,677313414712.9883,1102
KRW-BTC,2024-01-09,63011000.0,64385000.0,60748000.0,62014000.0,9882.55128738,617115004717.8223,1103
KRW-BTC,2024-01-10,62001000.0,65000000.0,59730000.0,63621000.0,16442.71360776,1023312951596.1451,1104
KRW-BTC,2024-01-11,63621000.0,66779000.0,62246000.0,63550000.0,14392.35118741,923979801876.3722,1105
KRW-BTC,2024-01-12,63560000.0,63820000.0,58200000.0,59435000.0,11517.51602146,705250093415.7546,1106
KRW-BTC,2024-01-13,59430000.0,59860000.0,58174000.0,58968000.0,5542.07595015,326997534585.3025,1107
KRW-BTC,2024-01-14,58968000.0,59254000.0,57312000.0,57391000.0,3950.54738176,230963494089.2534,1108
KRW-BTC,2024-01-15,57380000.0,59340000.0,57332000.0,58354000.0,3967.32180816,231794647049.94147,1109
KRW-BTC,2024-01-16,58416000.0,59577000.0,58169000.0,59196000.0,3748.9674189,220847570069.63248,1110
KRW-BTC,2024-01-17,59197000.0,59300000.0,58269000.0,58776000.0,2837.33448993,166684664128.92538,1111
KRW-BTC,2024-01-18,58776000.0,58900000.0,56754000.0,57284000.0,4268.88383965,247274595060.62836,1112
KRW-BTC,2024-01-19,57281000.0,58180000.0,55935000.0,57739000.0,5634.88177074,319935326045.1161,1113
KRW-BTC,2024-01-20,57738000.0,57796000.0,57242000.0,57517000.0,2127.46454183,122466062930.22649,1114
KRW-BTC,2024-01-21,57550000.0,57942000.0,57350000.0,57387000.0,2003.6715815,115423278977.731,1115
KRW-BTC,2024-01-22,57392000.0,57543000.0,54659000.0,54689000.0,6334.41138362,354946267211.27905,1116
KRW-BTC,2024-01-23,54689000.0,55576000.0,53125000.0,55389000.0,7696.9657732,417612365974.9237,1117
KRW-BTC,2024-01-24,55389000.0,55850000.0,54446000.0,55200000.0,3615.04171313,199193987331.73764,1118
KRW-BTC,2024-01-25,55200000.0,55586000.0,54760000.0,55101000.0,2868.41775244,158151643849.23672,1119
KRW-BTC,2024-01-26,55101000.0,58146000.0,54957000.0,57503000.0,5241.71188424,297208668227.302,1120
KRW-BTC,2024-01-27,57526000.0,58189000.0,57046000.0,58086000.0,2217.23585074,127856613888.00935,1121
KRW-BTC,2024-01-28,58086000.0,58880000.0,57400000.0,57855000.0,2804.05316336,163353578683.5286,1122
KRW-BTC,2024-01-29,57855000.0,59210000.0,57561000.0,59101000.0,3400.58213496,198470118247.67715,1123
KRW-BTC,2024-01-30,59129000.0,59863000.0,58600000.0,58965000.0,4111.4027948,243788049861.6119,1124
KRW-BTC,2024-01-31,58966000.0,59848000.0,58221000.0,58738000.0,3372.05512523,198864403810.88028,1125
KRW-BTC,2024-02-01,58738000.0,59302000.0,57804000.0,59150000.0,2757.18048169,161060109648.93842,1126
KRW-BTC,2024-02-02,59150000.0,59531000.0,58551000.0,59299000.0,2278.87315759,134728620635.56172,1127
KRW-BTC,2024-02-03,59295000.0,59485000.0,59120000.0,59260000.0,1168.38699158,69320649322.95328,1128
KRW-BTC,2024-02-04,59262000.0,59324000.0,58633000.0,58811000.0,1272.47453255,75191501973.40013,1129
KRW-BTC,2024-02-05,58814000.0,59800000.0,58311000.0,58882000.0,2801.14722486,165309802322.86816,1130
KRW-BTC,2024-02-06,58882000.0,59400000.0,58650000.0,59039000.0,2068.07481117,121948276958.82838,1131
KRW-BTC,2024-02-07,59020000.0,60373000.0,58745000.0,60232000.0,4016.91251278,238381737380.20325,1132
KRW-BTC,2024-02-08,60242000.0,62200000.0,60232000.0,62011000.0,4403.57321568,269421771730.88812,1133
KRW-BTC,2024-02-09,62011000.0,64955000.0,61717000.0,63682000.0,8059.0341961,512755906366.25,1134
KRW-BTC,2024-02-10,63682000.0,64890000.0,63062000.0,64549000.0,3520.61476764,225319150684.7367,1135
KRW-BTC,2024-02-11,64549000.0,65500000.0,64256000.0,65230000.0,3675.68043315,238873276592.43555,1136
KRW-BTC,2024-02-12,65231000.0,67444000.0,64887000.0,67002000.0,6674.5189116,441592898902.0397,1137
KRW-BTC,2024-02-13,67002000.0,67698000.0,65800000.0,67309000.0,6757.73223342,452457508733.7282,1138
KRW-BTC,2024-02-14,67309000.0,70300000.0,66800000.0,70199000.0,8040.24948851,555788800123.2118,1139
KRW-BTC,2024-02-15,70195000.0,72216000.0,70190000.0,71253000.0,8360.6265065,596093200995.1085,1140
KRW-BTC,2024-02-16,71253000.0,72500000.0,70782000.0,72128000.0,4895.5305616,351583502414.54065,1141
KRW-BTC,2024-02-17,72134000.0,72267000.0,69595000.0,71530000.0,6239.93681452,443405034028.45605,1142
KRW-BTC,2024-02-18,71500000.0,72158000.0,70669000.0,71964000.0,3622.39704322,258754010038.3827,1143
KRW-BTC,2024-02-19,71968000.0,72412000.0,71728000.0,71755000.0,3590.53994514,258718607451.79404,1144
KRW-BTC,2024-02-20,71755000.0,73100000.0,71010000.0,72191000.0,5210.9537578,374956852709.30115,1145
KRW-BTC,2024-02-21,72160000.0,72465000.0,71100000.0,72397000.0,3784.15692927,271810716263.94452,1146
KRW-BTC,2024-02-22,72397000.0,72399000.0,71458000.0,71601000.0,2956.43290437,212441719114.15668,1147
KRW-BTC,2024-02-23,71600000.0,71835000.0,70657000.0,70805000.0,2937.89362228,209597391438.7119,1148
KRW-BTC,2024-02-24,70804000.0,71467000.0,70542000.0,71107000.0,2768.92244263,196504422512.8034,1149
KRW-BTC,2024-02-25,71107000.0,71595000.0,70907000.0,71256000.0,1867.42810931,132976936582.42847,1150
KRW-BTC,2024-02-26,71256000.0,75000000.0,70000000.0,74742000.0,6152.52849944,445753506046.4029,1151
KRW-BTC,2024-02-27,74741000.0,79183000.0,74554000.0,78619000.0,10168.66847875,789427020915.4601,1152
KRW-BTC,2024-02-28,78621000.0,88424000.0,78082000.0,87634000.0,19254.09747335,1605842409329.8965,1153
KRW-BTC,2024-02-29,87654000.0,90000000.0,85244000.0,85910000.0,14269.12684354,1247891807737.9043,1154
